,Make,Model,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Market Category,Vehicle Size,Vehicle Style,highway MPG,city mpg,Popularity,MSRP,MSRP_formatted
3451,Dodge,Dakota,2009,regular unleaded,210.0,6.0,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Compact,Crew Cab Pickup,20,15,1851,28630,"$28,630"
3452,Dodge,Dakota,2009,regular unleaded,210.0,6.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Compact,Crew Cab Pickup,18,14,1851,31630,"$31,630"
3453,Dodge,Dakota,2009,regular unleaded,210.0,6.0,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Compact,Extended Cab Pickup,20,15,1851,23710,"$23,710"
3454,Dodge,Dakota,2009,regular unleaded,210.0,6.0,MANUAL,rear wheel drive,4.0,Flex Fuel,Compact,Crew Cab Pickup,20,16,1851,25260,"$25,260"
3455,Dodge,Dakota,2009,regular unleaded,210.0,6.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Compact,Crew Cab Pickup,18,14,1851,29355,"$29,355"
3456,Dodge,Dakota,2009,regular unleaded,210.0,6.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Compact,Crew Cab Pickup,18,14,1851,31045,"$31,045"
3457,Dodge,Dakota,2009,regular unleaded,210.0,6.0,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Compact,Extended Cab Pickup,20,15,1851,23710,"$23,710"
3458,Dodge,Dakota,2009,regular unleaded,210.0,6.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Compact,Crew Cab Pickup,18,14,1851,29355,"$29,355"
3459,Dodge,Dakota,2009,regular unleaded,210.0,6.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Compact,Extended Cab Pickup,18,14,1851,27960,"$27,960"
3460,Dodge,Dakota,2009,regular unleaded,210.0,6.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Compact,Extended Cab Pickup,18,14,1851,30155,"$30,155"
3461,Dodge,Dakota,2009,regular unleaded,210.0,6.0,MANUAL,four wheel drive,4.0,Flex Fuel,Compact,Crew Cab Pickup,19,15,1851,28210,"$28,210"
3462,Dodge,Dakota,2009,regular unleaded,210.0,6.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Compact,Extended Cab Pickup,18,14,1851,27960,"$27,960"
3463,Dodge,Dakota,2009,regular unleaded,210.0,6.0,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Compact,Crew Cab Pickup,20,15,1851,26405,"$26,405"
3464,Dodge,Dakota,2009,regular unleaded,210.0,6.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Compact,Extended Cab Pickup,18,14,1851,29985,"$29,985"
3465,Dodge,Dakota,2009,regular unleaded,210.0,6.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Compact,Extended Cab Pickup,18,14,1851,26810,"$26,810"
3466,Dodge,Dakota,2009,regular unleaded,210.0,6.0,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Compact,Extended Cab Pickup,20,15,1851,27315,"$27,315"
3467,Dodge,Dakota,2009,regular unleaded,210.0,6.0,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Compact,Crew Cab Pickup,20,15,1851,26405,"$26,405"
3468,Dodge,Dakota,2009,regular unleaded,210.0,6.0,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Compact,Extended Cab Pickup,20,15,1851,22560,"$22,560"
3469,Dodge,Dakota,2010,regular unleaded,210.0,6.0,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Compact,Crew Cab Pickup,20,15,1851,26325,"$26,325"
3470,Dodge,Dakota,2010,regular unleaded,210.0,6.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Compact,Extended Cab Pickup,18,14,1851,27880,"$27,880"
3471,Dodge,Dakota,2010,regular unleaded,210.0,6.0,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Compact,Crew Cab Pickup,20,15,1851,25305,"$25,305"
3472,Dodge,Dakota,2010,regular unleaded,210.0,6.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Compact,Crew Cab Pickup,18,14,1851,28255,"$28,255"
3473,Dodge,Dakota,2010,regular unleaded,210.0,6.0,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Compact,Extended Cab Pickup,20,15,1851,23630,"$23,630"
3474,Dodge,Dakota,2010,regular unleaded,210.0,6.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Compact,Extended Cab Pickup,18,14,1851,27005,"$27,005"
3475,Dodge,Dakota,2010,regular unleaded,210.0,6.0,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Compact,Extended Cab Pickup,20,15,1851,23630,"$23,630"
3476,Dodge,Dakota,2010,regular unleaded,210.0,6.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Compact,Crew Cab Pickup,18,14,1851,29275,"$29,275"
3477,Dodge,Dakota,2010,regular unleaded,210.0,6.0,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Compact,Extended Cab Pickup,20,15,1851,22755,"$22,755"
3478,Dodge,Dakota,2010,regular unleaded,210.0,6.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Compact,Crew Cab Pickup,18,14,1851,33180,"$33,180"
3479,Dodge,Dakota,2010,regular unleaded,210.0,6.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Compact,Extended Cab Pickup,18,14,1851,27880,"$27,880"
3480,Dodge,Dakota,2010,regular unleaded,210.0,6.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Compact,Crew Cab Pickup,18,14,1851,29275,"$29,275"
3481,Dodge,Dakota,2010,flex-fuel (unleaded/E85),302.0,8.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Compact,Crew Cab Pickup,19,14,1851,31365,"$31,365"
3482,Dodge,Dakota,2010,regular unleaded,210.0,6.0,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Compact,Crew Cab Pickup,20,15,1851,26325,"$26,325"
3483,Dodge,Dakota,2010,regular unleaded,210.0,6.0,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Compact,Crew Cab Pickup,20,15,1851,30180,"$30,180"
3484,Dodge,Dart,2014,regular unleaded,160.0,4.0,MANUAL,front wheel drive,4.0,Unknown,Midsize,Sedan,36,25,1851,16495,"$16,495"
3485,Dodge,Dart,2014,regular unleaded,184.0,4.0,MANUAL,front wheel drive,4.0,Unknown,Midsize,Sedan,35,22,1851,18595,"$18,595"
3486,Dodge,Dart,2014,regular unleaded,184.0,4.0,AUTOMATIC,front wheel drive,4.0,Unknown,Midsize,Sedan,35,23,1851,22995,"$22,995"
3487,Dodge,Dart,2014,regular unleaded,160.0,4.0,MANUAL,front wheel drive,4.0,Unknown,Midsize,Sedan,41,28,1851,19995,"$19,995"
3488,Dodge,Dart,2014,regular unleaded,184.0,4.0,MANUAL,front wheel drive,4.0,Unknown,Midsize,Sedan,33,23,1851,20995,"$20,995"
3489,Dodge,Dart,2015,regular unleaded,184.0,4.0,MANUAL,front wheel drive,4.0,Unknown,Midsize,Sedan,33,23,1851,21645,"$21,645"
3490,Dodge,Dart,2015,regular unleaded,184.0,4.0,MANUAL,front wheel drive,4.0,Unknown,Midsize,Sedan,35,22,1851,19000,"$19,000"
3491,Dodge,Dart,2015,regular unleaded,160.0,4.0,MANUAL,front wheel drive,4.0,Unknown,Midsize,Sedan,41,28,1851,20495,"$20,495"
3492,Dodge,Dart,2015,regular unleaded,184.0,4.0,AUTOMATIC,front wheel drive,4.0,Unknown,Midsize,Sedan,35,23,1851,23795,"$23,795"
3493,Dodge,Dart,2015,regular unleaded,160.0,4.0,MANUAL,front wheel drive,4.0,Unknown,Midsize,Sedan,36,25,1851,16495,"$16,495"
3494,Dodge,Dart,2016,regular unleaded,160.0,4.0,MANUAL,front wheel drive,4.0,Unknown,Midsize,Sedan,39,27,1851,19495,"$19,495"
3495,Dodge,Dart,2016,regular unleaded,160.0,4.0,MANUAL,front wheel drive,4.0,Unknown,Midsize,Sedan,36,25,1851,18995,"$18,995"
3496,Dodge,Dart,2016,regular unleaded,184.0,4.0,MANUAL,front wheel drive,4.0,Unknown,Midsize,Sedan,35,22,1851,19395,"$19,395"
3497,Dodge,Dart,2016,regular unleaded,160.0,4.0,MANUAL,front wheel drive,4.0,Unknown,Midsize,Sedan,36,25,1851,17995,"$17,995"
3498,Dodge,Dart,2016,regular unleaded,184.0,4.0,AUTOMATIC,front wheel drive,4.0,Unknown,Midsize,Sedan,35,23,1851,24395,"$24,395"
3499,Dodge,Dart,2016,regular unleaded,160.0,4.0,MANUAL,front wheel drive,4.0,Unknown,Midsize,Sedan,36,25,1851,19595,"$19,595"
3500,Dodge,Dart,2016,regular unleaded,160.0,4.0,MANUAL,front wheel drive,4.0,Unknown,Midsize,Sedan,36,25,1851,16995,"$16,995"
3501,Dodge,Dart,2016,regular unleaded,160.0,4.0,MANUAL,front wheel drive,4.0,Unknown,Midsize,Sedan,39,27,1851,21095,"$21,095"
3502,Dodge,Dart,2016,regular unleaded,184.0,4.0,MANUAL,front wheel drive,4.0,Unknown,Midsize,Sedan,35,22,1851,22095,"$22,095"
3503,Dodge,Dart,2016,regular unleaded,184.0,4.0,MANUAL,front wheel drive,4.0,Unknown,Midsize,Sedan,35,22,1851,20995,"$20,995"
3504,Dodge,Dart,2016,regular unleaded,184.0,4.0,MANUAL,front wheel drive,4.0,Unknown,Midsize,Sedan,35,22,1851,21595,"$21,595"
3505,Rolls-Royce,Dawn,2016,premium unleaded (required),563.0,12.0,AUTOMATIC,rear wheel drive,2.0,"Exotic,Luxury,High-Performance",Large,Convertible,19,12,86,335000,"$335,000"
3506,Dodge,Daytona,1991,regular unleaded,152.0,4.0,MANUAL,front wheel drive,2.0,"Hatchback,Factory Tuner,Performance",Compact,2dr Hatchback,24,18,1851,2000,"$2,000"
3507,Dodge,Daytona,1991,regular unleaded,152.0,4.0,MANUAL,front wheel drive,2.0,"Hatchback,Performance",Compact,2dr Hatchback,24,18,1851,2000,"$2,000"
3508,Dodge,Daytona,1991,regular unleaded,152.0,4.0,MANUAL,front wheel drive,2.0,"Hatchback,Factory Tuner,Performance",Compact,2dr Hatchback,24,18,1851,2000,"$2,000"
3509,Dodge,Daytona,1991,regular unleaded,100.0,4.0,MANUAL,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,31,21,1851,2000,"$2,000"
3510,Dodge,Daytona,1991,regular unleaded,141.0,6.0,MANUAL,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,25,17,1851,2000,"$2,000"
3511,Dodge,Daytona,1991,regular unleaded,100.0,4.0,MANUAL,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,31,21,1851,2000,"$2,000"
3512,Dodge,Daytona,1992,regular unleaded,224.0,4.0,MANUAL,front wheel drive,2.0,"Hatchback,Factory Tuner,Performance",Compact,2dr Hatchback,24,17,1851,2000,"$2,000"
3513,Dodge,Daytona,1992,regular unleaded,141.0,6.0,MANUAL,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,26,17,1851,2000,"$2,000"
3514,Dodge,Daytona,1992,regular unleaded,100.0,4.0,MANUAL,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,29,20,1851,2000,"$2,000"
3515,Dodge,Daytona,1992,regular unleaded,100.0,4.0,MANUAL,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,29,20,1851,2000,"$2,000"
3516,Dodge,Daytona,1993,regular unleaded,100.0,4.0,MANUAL,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,29,22,1851,2000,"$2,000"
3517,Dodge,Daytona,1993,regular unleaded,100.0,4.0,MANUAL,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,29,22,1851,2000,"$2,000"
3518,Dodge,Daytona,1993,regular unleaded,141.0,6.0,MANUAL,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,25,17,1851,2000,"$2,000"
3519,Dodge,Daytona,1993,regular unleaded,224.0,4.0,MANUAL,front wheel drive,2.0,"Hatchback,Factory Tuner,Performance",Compact,2dr Hatchback,24,17,1851,2000,"$2,000"
3520,Aston Martin,DB7,2003,premium unleaded (required),420.0,12.0,AUTOMATIC,rear wheel drive,2.0,"Exotic,Factory Tuner,High-Performance",Compact,Coupe,18,11,259,156300,"$156,300"
3521,Aston Martin,DB7,2003,premium unleaded (required),420.0,12.0,MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Convertible,17,10,259,151800,"$151,800"
3522,Aston Martin,DB7,2003,premium unleaded (required),435.0,12.0,MANUAL,rear wheel drive,2.0,"Exotic,Factory Tuner,High-Performance",Compact,Coupe,15,9,259,156300,"$156,300"
3523,Aston Martin,DB7,2003,premium unleaded (required),420.0,12.0,MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Coupe,17,10,259,141800,"$141,800"
3524,Aston Martin,DB9 GT,2016,premium unleaded (required),540.0,12.0,AUTOMATIC,rear wheel drive,2.0,"Exotic,High-Performance",Midsize,Coupe,19,13,259,235307,"$235,307"
3525,Aston Martin,DB9 GT,2016,premium unleaded (required),540.0,12.0,AUTOMATIC,rear wheel drive,2.0,"Exotic,High-Performance",Midsize,Convertible,19,13,259,213250,"$213,250"
3526,Aston Martin,DB9 GT,2016,premium unleaded (required),540.0,12.0,AUTOMATIC,rear wheel drive,2.0,"Exotic,High-Performance",Midsize,Coupe,19,13,259,198250,"$198,250"
3527,Aston Martin,DB9,2013,premium unleaded (required),510.0,12.0,AUTOMATIC,rear wheel drive,2.0,"Exotic,High-Performance",Midsize,Convertible,19,13,259,198700,"$198,700"
3528,Aston Martin,DB9,2013,premium unleaded (required),510.0,12.0,AUTOMATIC,rear wheel drive,2.0,"Exotic,High-Performance",Midsize,Coupe,19,13,259,183700,"$183,700"
3529,Aston Martin,DB9,2014,premium unleaded (required),510.0,12.0,AUTOMATIC,rear wheel drive,2.0,"Exotic,High-Performance",Midsize,Convertible,19,13,259,200800,"$200,800"
3530,Aston Martin,DB9,2014,premium unleaded (required),510.0,12.0,AUTOMATIC,rear wheel drive,2.0,"Exotic,High-Performance",Midsize,Coupe,19,13,259,185800,"$185,800"
3531,Aston Martin,DB9,2015,premium unleaded (required),510.0,12.0,AUTOMATIC,rear wheel drive,2.0,"Exotic,High-Performance",Midsize,Coupe,19,13,259,198295,"$198,295"
3532,Aston Martin,DB9,2015,premium unleaded (required),510.0,12.0,AUTOMATIC,rear wheel drive,2.0,"Exotic,High-Performance",Midsize,Coupe,19,13,259,188295,"$188,295"
3533,Aston Martin,DB9,2015,premium unleaded (required),510.0,12.0,AUTOMATIC,rear wheel drive,2.0,"Exotic,High-Performance",Midsize,Convertible,19,13,259,203295,"$203,295"
3534,Aston Martin,DB9,2015,premium unleaded (required),510.0,12.0,AUTOMATIC,rear wheel drive,2.0,"Exotic,High-Performance",Midsize,Convertible,19,13,259,213295,"$213,295"
3535,Aston Martin,DBS,2010,premium unleaded (required),510.0,12.0,AUTOMATIC,rear wheel drive,2.0,"Exotic,High-Performance",Midsize,Convertible,18,12,259,283900,"$283,900"
3536,Aston Martin,DBS,2010,premium unleaded (required),510.0,12.0,MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Midsize,Convertible,17,11,259,279500,"$279,500"
3537,Aston Martin,DBS,2010,premium unleaded (required),510.0,12.0,AUTOMATIC,rear wheel drive,2.0,"Exotic,High-Performance",Midsize,Coupe,18,12,259,270400,"$270,400"
3538,Aston Martin,DBS,2010,premium unleaded (required),510.0,12.0,MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Midsize,Coupe,17,11,259,266000,"$266,000"
3539,Aston Martin,DBS,2011,premium unleaded (required),510.0,12.0,MANUAL,rear wheel drive,2.0,"Exotic,Factory Tuner,High-Performance",Midsize,Convertible,17,11,259,282295,"$282,295"
3540,Aston Martin,DBS,2011,premium unleaded (required),510.0,12.0,MANUAL,rear wheel drive,2.0,"Exotic,Factory Tuner,High-Performance",Midsize,Coupe,17,11,259,268660,"$268,660"
3541,Aston Martin,DBS,2011,premium unleaded (required),510.0,12.0,AUTOMATIC,rear wheel drive,2.0,"Exotic,Factory Tuner,High-Performance",Midsize,Coupe,18,12,259,273104,"$273,104"
3542,Aston Martin,DBS,2011,premium unleaded (required),510.0,12.0,AUTOMATIC,rear wheel drive,2.0,"Exotic,Factory Tuner,High-Performance",Midsize,Convertible,18,12,259,286739,"$286,739"
3543,Aston Martin,DBS,2012,premium unleaded (required),510.0,12.0,MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Midsize,Convertible,17,11,259,295987,"$295,987"
3544,Aston Martin,DBS,2012,premium unleaded (required),510.0,12.0,AUTOMATIC,rear wheel drive,2.0,"Exotic,High-Performance",Midsize,Coupe,18,12,259,275861,"$275,861"
3545,Aston Martin,DBS,2012,premium unleaded (required),510.0,12.0,MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Midsize,Coupe,17,11,259,284576,"$284,576"
3546,Aston Martin,DBS,2012,premium unleaded (required),510.0,12.0,AUTOMATIC,rear wheel drive,2.0,"Exotic,High-Performance",Midsize,Convertible,18,12,259,296387,"$296,387"
3547,Aston Martin,DBS,2012,premium unleaded (required),510.0,12.0,MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Midsize,Convertible,17,11,259,290461,"$290,461"
3548,Aston Martin,DBS,2012,premium unleaded (required),510.0,12.0,AUTOMATIC,rear wheel drive,2.0,"Exotic,High-Performance",Midsize,Coupe,18,12,259,284976,"$284,976"
3549,Aston Martin,DBS,2012,premium unleaded (required),510.0,12.0,AUTOMATIC,rear wheel drive,2.0,"Exotic,High-Performance",Midsize,Convertible,18,12,259,290861,"$290,861"
3550,Aston Martin,DBS,2012,premium unleaded (required),510.0,12.0,MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Midsize,Coupe,17,11,259,275461,"$275,461"
3551,Land Rover,Defender,1994,regular unleaded,182.0,8.0,MANUAL,four wheel drive,2.0,Luxury,Compact,2dr SUV,15,12,258,27736,"$27,736"
3552,Land Rover,Defender,1995,regular unleaded,182.0,8.0,MANUAL,four wheel drive,2.0,Luxury,Compact,2dr SUV,15,12,258,30709,"$30,709"
3553,Land Rover,Defender,1997,regular unleaded,182.0,8.0,AUTOMATIC,four wheel drive,2.0,Luxury,Compact,Convertible SUV,14,12,258,36931,"$36,931"
3554,Land Rover,Defender,1997,regular unleaded,182.0,8.0,AUTOMATIC,four wheel drive,2.0,Luxury,Compact,2dr SUV,14,12,258,39669,"$39,669"
3555,Cadillac,DeVille,2003,regular unleaded,275.0,8.0,AUTOMATIC,front wheel drive,4.0,Luxury,Large,Sedan,25,16,1624,49150,"$49,150"
3556,Cadillac,DeVille,2003,regular unleaded,300.0,8.0,AUTOMATIC,front wheel drive,4.0,"Luxury,Performance",Large,Sedan,25,16,1624,49150,"$49,150"
3557,Cadillac,DeVille,2003,regular unleaded,275.0,8.0,AUTOMATIC,front wheel drive,4.0,Luxury,Large,Sedan,25,16,1624,44400,"$44,400"
3558,Cadillac,DeVille,2004,regular unleaded,300.0,8.0,AUTOMATIC,front wheel drive,4.0,"Luxury,Performance",Large,Sedan,24,16,1624,50750,"$50,750"
3559,Cadillac,DeVille,2004,regular unleaded,275.0,8.0,AUTOMATIC,front wheel drive,4.0,Luxury,Large,Sedan,24,16,1624,50750,"$50,750"
3560,Cadillac,DeVille,2004,regular unleaded,275.0,8.0,AUTOMATIC,front wheel drive,4.0,Luxury,Large,Sedan,24,16,1624,45600,"$45,600"
3561,Cadillac,DeVille,2005,regular unleaded,275.0,8.0,AUTOMATIC,front wheel drive,4.0,Luxury,Large,Sedan,22,15,1624,51600,"$51,600"
3562,Cadillac,DeVille,2005,regular unleaded,275.0,8.0,AUTOMATIC,front wheel drive,4.0,Luxury,Large,Sedan,22,15,1624,46430,"$46,430"
3563,Cadillac,DeVille,2005,regular unleaded,275.0,8.0,AUTOMATIC,front wheel drive,4.0,Luxury,Large,Sedan,22,15,1624,46045,"$46,045"
3564,Cadillac,DeVille,2005,regular unleaded,290.0,8.0,AUTOMATIC,front wheel drive,4.0,"Luxury,Performance",Large,Sedan,24,16,1624,51600,"$51,600"
3565,Lamborghini,Diablo,2001,premium unleaded (required),550.0,12.0,MANUAL,all wheel drive,2.0,"Exotic,High-Performance",Compact,Coupe,12,9,1158,294900,"$294,900"
3566,Mitsubishi,Diamante,2002,premium unleaded (required),205.0,6.0,AUTOMATIC,front wheel drive,4.0,Unknown,Midsize,Sedan,23,16,436,28447,"$28,447"
3567,Mitsubishi,Diamante,2002,premium unleaded (required),210.0,6.0,AUTOMATIC,front wheel drive,4.0,Unknown,Midsize,Sedan,23,16,436,26997,"$26,997"
3568,Mitsubishi,Diamante,2002,premium unleaded (required),205.0,6.0,AUTOMATIC,front wheel drive,4.0,Unknown,Midsize,Sedan,23,16,436,25687,"$25,687"
3569,Mitsubishi,Diamante,2003,premium unleaded (required),205.0,6.0,AUTOMATIC,front wheel drive,4.0,Unknown,Midsize,Sedan,23,16,436,25997,"$25,997"
3570,Mitsubishi,Diamante,2003,premium unleaded (required),205.0,6.0,AUTOMATIC,front wheel drive,4.0,Unknown,Midsize,Sedan,23,16,436,28447,"$28,447"
3571,Mitsubishi,Diamante,2003,premium unleaded (required),210.0,6.0,AUTOMATIC,front wheel drive,4.0,Unknown,Midsize,Sedan,23,16,436,27097,"$27,097"
3572,Mitsubishi,Diamante,2004,premium unleaded (required),205.0,6.0,AUTOMATIC,front wheel drive,4.0,Unknown,Midsize,Sedan,23,15,436,24999,"$24,999"
3573,Mitsubishi,Diamante,2004,premium unleaded (required),210.0,6.0,AUTOMATIC,front wheel drive,4.0,Unknown,Midsize,Sedan,23,15,436,26819,"$26,819"
3574,Mitsubishi,Diamante,2004,premium unleaded (required),205.0,6.0,AUTOMATIC,front wheel drive,4.0,Unknown,Midsize,Sedan,23,15,436,27619,"$27,619"
3575,Land Rover,Discovery Series II,2000,regular unleaded,188.0,8.0,AUTOMATIC,all wheel drive,4.0,Luxury,Midsize,4dr SUV,16,12,258,2561,"$2,561"
3576,Land Rover,Discovery Series II,2001,premium unleaded (required),188.0,8.0,AUTOMATIC,four wheel drive,4.0,Luxury,Midsize,4dr SUV,16,12,258,36350,"$36,350"
3577,Land Rover,Discovery Series II,2001,premium unleaded (required),188.0,8.0,AUTOMATIC,four wheel drive,4.0,Luxury,Midsize,4dr SUV,16,12,258,33350,"$33,350"
3578,Land Rover,Discovery Series II,2001,premium unleaded (required),188.0,8.0,AUTOMATIC,four wheel drive,4.0,Luxury,Midsize,4dr SUV,16,12,258,34350,"$34,350"
3579,Land Rover,Discovery Series II,2002,premium unleaded (required),188.0,8.0,AUTOMATIC,four wheel drive,4.0,Luxury,Midsize,4dr SUV,16,12,258,33350,"$33,350"
3580,Land Rover,Discovery Series II,2002,premium unleaded (required),188.0,8.0,AUTOMATIC,four wheel drive,4.0,Luxury,Midsize,4dr SUV,16,12,258,37150,"$37,150"
3581,Land Rover,Discovery Sport,2015,premium unleaded (recommended),240.0,4.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury",Midsize,4dr SUV,26,20,258,37070,"$37,070"
3582,Land Rover,Discovery Sport,2015,premium unleaded (recommended),240.0,4.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury",Midsize,4dr SUV,26,20,258,45570,"$45,570"
3583,Land Rover,Discovery Sport,2015,premium unleaded (recommended),240.0,4.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury",Midsize,4dr SUV,26,20,258,41570,"$41,570"
3584,Land Rover,Discovery Sport,2016,premium unleaded (recommended),240.0,4.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury",Midsize,4dr SUV,26,20,258,41955,"$41,955"
3585,Land Rover,Discovery Sport,2016,premium unleaded (recommended),240.0,4.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury",Midsize,4dr SUV,26,20,258,45955,"$45,955"
3586,Land Rover,Discovery Sport,2016,premium unleaded (recommended),240.0,4.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury",Midsize,4dr SUV,26,20,258,37455,"$37,455"
3587,Land Rover,Discovery Sport,2017,premium unleaded (recommended),240.0,4.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury",Midsize,4dr SUV,25,20,258,46595,"$46,595"
3588,Land Rover,Discovery Sport,2017,premium unleaded (recommended),240.0,4.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury",Midsize,4dr SUV,25,20,258,42195,"$42,195"
3589,Land Rover,Discovery Sport,2017,premium unleaded (recommended),240.0,4.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury",Midsize,4dr SUV,25,20,258,37695,"$37,695"
3590,Land Rover,Discovery,2003,premium unleaded (required),217.0,8.0,AUTOMATIC,four wheel drive,4.0,Luxury,Midsize,4dr SUV,14,11,258,34350,"$34,350"
3591,Land Rover,Discovery,2003,premium unleaded (required),217.0,8.0,AUTOMATIC,four wheel drive,4.0,Luxury,Midsize,4dr SUV,14,11,258,40350,"$40,350"
3592,Land Rover,Discovery,2003,premium unleaded (required),217.0,8.0,AUTOMATIC,four wheel drive,4.0,Luxury,Midsize,4dr SUV,14,11,258,38350,"$38,350"
3593,Land Rover,Discovery,2004,premium unleaded (required),217.0,8.0,AUTOMATIC,four wheel drive,4.0,Luxury,Midsize,4dr SUV,14,11,258,38685,"$38,685"
3594,Land Rover,Discovery,2004,premium unleaded (required),217.0,8.0,AUTOMATIC,four wheel drive,4.0,Luxury,Midsize,4dr SUV,14,11,258,40685,"$40,685"
3595,Land Rover,Discovery,2004,premium unleaded (required),217.0,8.0,AUTOMATIC,four wheel drive,4.0,Luxury,Midsize,4dr SUV,14,11,258,34330,"$34,330"
3596,Cadillac,DTS,2009,regular unleaded,275.0,8.0,AUTOMATIC,front wheel drive,4.0,Luxury,Large,Sedan,23,15,1624,51460,"$51,460"
3597,Cadillac,DTS,2009,regular unleaded,275.0,8.0,AUTOMATIC,front wheel drive,4.0,Luxury,Large,Sedan,23,15,1624,46280,"$46,280"
3598,Cadillac,DTS,2009,regular unleaded,275.0,8.0,AUTOMATIC,front wheel drive,4.0,Luxury,Large,Sedan,23,15,1624,49730,"$49,730"
3599,Cadillac,DTS,2009,regular unleaded,292.0,8.0,AUTOMATIC,front wheel drive,4.0,Luxury,Large,Sedan,22,15,1624,54230,"$54,230"
3600,Cadillac,DTS,2009,regular unleaded,275.0,8.0,AUTOMATIC,front wheel drive,4.0,Luxury,Large,Sedan,23,15,1624,49230,"$49,230"
3601,Cadillac,DTS,2009,regular unleaded,275.0,8.0,AUTOMATIC,front wheel drive,4.0,Luxury,Large,Sedan,23,15,1624,47625,"$47,625"
3602,Cadillac,DTS,2010,premium unleaded (recommended),275.0,8.0,AUTOMATIC,front wheel drive,4.0,Luxury,Large,Sedan,23,15,1624,46280,"$46,280"
3603,Cadillac,DTS,2010,premium unleaded (recommended),275.0,8.0,AUTOMATIC,front wheel drive,4.0,Luxury,Large,Sedan,23,15,1624,51525,"$51,525"
3604,Cadillac,DTS,2010,premium unleaded (recommended),275.0,8.0,AUTOMATIC,front wheel drive,4.0,Luxury,Large,Sedan,23,15,1624,54425,"$54,425"
3605,Cadillac,DTS,2010,premium unleaded (recommended),292.0,8.0,AUTOMATIC,front wheel drive,4.0,Luxury,Large,Sedan,22,15,1624,59475,"$59,475"
3606,Cadillac,DTS,2011,premium unleaded (recommended),292.0,8.0,AUTOMATIC,front wheel drive,4.0,Luxury,Large,Sedan,23,15,1624,59875,"$59,875"
